;0;Unnamed: 0;Unnamed: 4;aantal;beeld;omschrijving_sluit;sluit_barcode
18;;946.0;;500.0;202011726_layout_71.pdf;Rol 0947   901640000200 | labels tbv 1640000200;8720195287049.0
19;;947.0;;500.0;202011726_layout_71.pdf;Rol 0948   901640000200 | labels tbv 1640000200;8720195287049.0
20;;948.0;;500.0;202011726_layout_71.pdf;Rol 0949   901640000200 | labels tbv 1640000200;8720195287049.0
21;;949.0;;500.0;202011726_layout_71.pdf;Rol 0950   901640000200 | labels tbv 1640000200;8720195287049.0
22;;950.0;;500.0;202011726_layout_71.pdf;Rol 0951   901640000200 | labels tbv 1640000200;8720195287049.0
23;;951.0;;500.0;202011726_layout_71.pdf;Rol 0952   901640000200 | labels tbv 1640000200;8720195287049.0
24;;952.0;;500.0;202011726_layout_71.pdf;Rol 0953   901640000200 | labels tbv 1640000200;8720195287049.0
25;;953.0;;500.0;202011726_layout_71.pdf;Rol 0954   901640000200 | labels tbv 1640000200;8720195287049.0
26;;954.0;;500.0;202011726_layout_71.pdf;Rol 0955   901640000200 | labels tbv 1640000200;8720195287049.0
27;;955.0;;500.0;202011726_layout_71.pdf;Rol 0956   901640000200 | labels tbv 1640000200;8720195287049.0
28;;956.0;;500.0;202011726_layout_71.pdf;Rol 0957   901640000200 | labels tbv 1640000200;8720195287049.0
0;202011726_inschiet_met_rolnummer_baan_34 | 14500 etiketten;;;;;;
0;;957.0;;500.0;202011726_layout_71.pdf;Rol 0958   901640000200 | labels tbv 1640000200;8720195287049.0
1;;958.0;;500.0;202011726_layout_71.pdf;Rol 0959   901640000200 | labels tbv 1640000200;8720195287049.0
2;;959.0;;500.0;202011726_layout_71.pdf;Rol 0960   901640000200 | labels tbv 1640000200;8720195287049.0
3;;960.0;;500.0;202011726_layout_72.pdf;Rol 0961   901640000301 | labels tbv 1640000301;8720195287056.0
4;;961.0;;500.0;202011726_layout_72.pdf;Rol 0962   901640000301 | labels tbv 1640000301;8720195287056.0
5;;962.0;;500.0;202011726_layout_72.pdf;Rol 0963   901640000301 | labels tbv 1640000301;8720195287056.0
6;;963.0;;500.0;202011726_layout_72.pdf;Rol 0964   901640000301 | labels tbv 1640000301;8720195287056.0
7;;964.0;;500.0;202011726_layout_73.pdf;Rol 0965   901640000700 | labels tbv 1640000700;8720195287063.0
8;;965.0;;500.0;202011726_layout_73.pdf;Rol 0966   901640000700 | labels tbv 1640000700;8720195287063.0
9;;966.0;;500.0;202011726_layout_73.pdf;Rol 0967   901640000700 | labels tbv 1640000700;8720195287063.0
10;;967.0;;500.0;202011726_layout_73.pdf;Rol 0968   901640000700 | labels tbv 1640000700;8720195287063.0
11;;968.0;;500.0;202011726_layout_74.pdf;Rol 0969   901640000875 | labels tbv 1640000875;8720195287070.0
12;;969.0;;500.0;202011726_layout_74.pdf;Rol 0970   901640000875 | labels tbv 1640000875;8720195287070.0
13;;970.0;;500.0;202011726_layout_75.pdf;Rol 0971   901640001100 | labels tbv 1640001100;8720195287087.0
14;;971.0;;500.0;202011726_layout_75.pdf;Rol 0972   901640001100 | labels tbv 1640001100;8720195287087.0
15;;972.0;;500.0;202011726_layout_75.pdf;Rol 0973   901640001100 | labels tbv 1640001100;8720195287087.0
16;;973.0;;500.0;202011726_layout_75.pdf;Rol 0974   901640001100 | labels tbv 1640001100;8720195287087.0
17;;974.0;;500.0;202011726_layout_75.pdf;Rol 0975   901640001100 | labels tbv 1640001100;8720195287087.0
18;;975.0;;500.0;202011726_layout_75.pdf;Rol 0976   901640001100 | labels tbv 1640001100;8720195287087.0
19;;976.0;;500.0;202011726_layout_75.pdf;Rol 0977   901640001100 | labels tbv 1640001100;8720195287087.0
20;;977.0;;500.0;202011726_layout_75.pdf;Rol 0978   901640001100 | labels tbv 1640001100;8720195287087.0
21;;978.0;;500.0;202011726_layout_75.pdf;Rol 0979   901640001100 | labels tbv 1640001100;8720195287087.0
22;;979.0;;500.0;202011726_layout_75.pdf;Rol 0980   901640001100 | labels tbv 1640001100;8720195287087.0
23;;980.0;;500.0;202011726_layout_75.pdf;Rol 0981   901640001100 | labels tbv 1640001100;8720195287087.0
24;;981.0;;500.0;202011726_layout_75.pdf;Rol 0982   901640001100 | labels tbv 1640001100;8720195287087.0
25;;982.0;;500.0;202011726_layout_75.pdf;Rol 0983   901640001100 | labels tbv 1640001100;8720195287087.0
26;;983.0;;500.0;202011726_layout_75.pdf;Rol 0984   901640001100 | labels tbv 1640001100;8720195287087.0
27;;984.0;;500.0;202011726_layout_75.pdf;Rol 0985   901640001100 | labels tbv 1640001100;8720195287087.0
28;;985.0;;500.0;202011726_layout_75.pdf;Rol 0986   901640001100 | labels tbv 1640001100;8720195287087.0
0;202011726_inschiet_met_rolnummer_baan_35 | 14500 etiketten;;;;;;
0;;986.0;;500.0;202011726_layout_75.pdf;Rol 0987   901640001100 | labels tbv 1640001100;8720195287087.0
1;;987.0;;500.0;202011726_layout_75.pdf;Rol 0988   901640001100 | labels tbv 1640001100;8720195287087.0
2;;988.0;;500.0;202011726_layout_75.pdf;Rol 0989   901640001100 | labels tbv 1640001100;8720195287087.0
3;;989.0;;500.0;202011726_layout_75.pdf;Rol 0990   901640001100 | labels tbv 1640001100;8720195287087.0
4;;990.0;;500.0;202011726_layout_75.pdf;Rol 0991   901640001100 | labels tbv 1640001100;8720195287087.0
5;;991.0;;500.0;202011726_layout_75.pdf;Rol 0992   901640001100 | labels tbv 1640001100;8720195287087.0
6;;992.0;;500.0;202011726_layout_75.pdf;Rol 0993   901640001100 | labels tbv 1640001100;8720195287087.0
7;;993.0;;500.0;202011726_layout_75.pdf;Rol 0994   901640001100 | labels tbv 1640001100;8720195287087.0
8;;994.0;;500.0;202011726_layout_76.pdf;Rol 0995   901640001155 | labels tbv 1640001155;8720195287094.0
9;;995.0;;500.0;202011726_layout_76.pdf;Rol 0996   901640001155 | labels tbv 1640001155;8720195287094.0
10;;996.0;;500.0;202011726_layout_76.pdf;Rol 0997   901640001155 | labels tbv 1640001155;8720195287094.0
11;;997.0;;500.0;202011726_layout_76.pdf;Rol 0998   901640001155 | labels tbv 1640001155;8720195287094.0
12;;998.0;;500.0;202011726_layout_77.pdf;Rol 0999   901660000507 | labels tbv 1660000507;8720195287100.0
13;;999.0;;500.0;202011726_layout_77.pdf;Rol 1000   901660000507 | labels tbv 1660000507;8720195287100.0
14;;1000.0;;500.0;202011726_layout_78.pdf;Rol 1001   901660000510 | labels tbv 1660000510;8720195287117.0
15;;1001.0;;500.0;202011726_layout_78.pdf;Rol 1002   901660000510 | labels tbv 1660000510;8720195287117.0
16;;1002.0;;500.0;202011726_layout_78.pdf;Rol 1003   901660000510 | labels tbv 1660000510;8720195287117.0
17;;1003.0;;500.0;202011726_layout_78.pdf;Rol 1004   901660000510 | labels tbv 1660000510;8720195287117.0
18;;1004.0;;500.0;202011726_layout_78.pdf;Rol 1005   901660000510 | labels tbv 1660000510;8720195287117.0
19;;1005.0;;500.0;202011726_layout_78.pdf;Rol 1006   901660000510 | labels tbv 1660000510;8720195287117.0
20;;1006.0;;500.0;202011726_layout_78.pdf;Rol 1007   901660000510 | labels tbv 1660000510;8720195287117.0
21;;1007.0;;500.0;202011726_layout_78.pdf;Rol 1008   901660000510 | labels tbv 1660000510;8720195287117.0
22;;1008.0;;500.0;202011726_layout_79.pdf;Rol 1009   901660000520 | labels tbv 1660000520;8720195287124.0
23;;1009.0;;500.0;202011726_layout_79.pdf;Rol 1010   901660000520 | labels tbv 1660000520;8720195287124.0
24;;1010.0;;500.0;202011726_layout_79.pdf;Rol 1011   901660000520 | labels tbv 1660000520;8720195287124.0
25;;1011.0;;500.0;202011726_layout_79.pdf;Rol 1012   901660000520 | labels tbv 1660000520;8720195287124.0
26;;1012.0;;500.0;202011726_layout_79.pdf;Rol 1013   901660000520 | labels tbv 1660000520;8720195287124.0
27;;1013.0;;500.0;202011726_layout_79.pdf;Rol 1014   901660000520 | labels tbv 1660000520;8720195287124.0
28;;1014.0;;500.0;202011726_layout_79.pdf;Rol 1015   901660000520 | labels tbv 1660000520;8720195287124.0
0;202011726_inschiet_met_rolnummer_baan_36 | 8500 etiketten;;;;;;
0;;1015.0;;500.0;202011726_layout_79.pdf;Rol 1016   901660000520 | labels tbv 1660000520;8720195287124.0
1;;1016.0;;500.0;202011726_layout_80.pdf;Rol 1017   902810000155 | labels tbv 2810000155;8720195287131.0
2;;1017.0;;500.0;202011726_layout_80.pdf;Rol 1018   902810000155 | labels tbv 2810000155;8720195287131.0
3;;1018.0;;500.0;202011726_layout_80.pdf;Rol 1019   902810000155 | labels tbv 2810000155;8720195287131.0
4;;1019.0;;500.0;202011726_layout_80.pdf;Rol 1020   902810000155 | labels tbv 2810000155;8720195287131.0
5;;1020.0;;500.0;202011726_layout_80.pdf;Rol 1021   902810000155 | labels tbv 2810000155;8720195287131.0
6;;1021.0;;500.0;202011726_layout_80.pdf;Rol 1022   902810000155 | labels tbv 2810000155;8720195287131.0
7;;1022.0;;500.0;202011726_layout_81.pdf;Rol 1023   902810000180 | labels tbv 2810000180;8720195287148.0
8;;1023.0;;500.0;202011726_layout_81.pdf;Rol 1024   902810000180 | labels tbv 2810000180;8720195287148.0
9;;1024.0;;500.0;202011726_layout_81.pdf;Rol 1025   902810000180 | labels tbv 2810000180;8720195287148.0
10;;1025.0;;500.0;202011726_layout_81.pdf;Rol 1026   902810000180 | labels tbv 2810000180;8720195287148.0
11;;1026.0;;500.0;202011726_layout_81.pdf;Rol 1027   902810000180 | labels tbv 2810000180;8720195287148.0
12;;1027.0;;500.0;202011726_layout_81.pdf;Rol 1028   902810000180 | labels tbv 2810000180;8720195287148.0
13;;1028.0;;500.0;202011726_layout_81.pdf;Rol 1029   902810000180 | labels tbv 2810000180;8720195287148.0
14;;1029.0;;500.0;202011726_layout_81.pdf;Rol 1030   902810000180 | labels tbv 2810000180;8720195287148.0
15;;1030.0;;500.0;leeg.pdf;Rol 1031   ;
16;;1031.0;;500.0;leeg.pdf;Rol 1032   ;
